StandingTackle,Finishing,Composure,LongPassing,ShortPassing,SprintSpeed,HeadingAccuracy,Positioning,Aggression,Overall,LongShots,Marking,Jumping,GKHandling,Vision,Agility,GKReflexes,GKDiving,Balance,GKKicking,Dribbling,Age,Volleys,Strength,Stamina,Interceptions,Crossing,Penalties,BallControl,Acceleration,ShotPower,SlidingTackle,GKPositioning,Curve,Reactions,ID,RWB,RM,RS,LAM,CAM,RCM,LWB,LDM,CM,CDM,ST,RDM,CF,LF,LB,GK,RAM,RCB,LCB,CB,LS,LCM,RW,LM,LW,RF,RB
69.0,13.0,64.0,44.0,44.0,70.0,62.0,21.0,64.0,68.0,18.0,68.0,80.0,5.0,20.0,57.0,11.0,9.0,50.0,12.0,26.0,26.0,16.0,89.0,61.0,66.0,12.0,23.0,46.0,68.0,26.0,66.0,14.0,18.0,62.0,211189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,41.0,63.0,66.0,68.0,55.0,71.0,62.0,60.0,68.0,55.0,63.0,80.0,6.0,54.0,32.0,12.0,15.0,33.0,7.0,54.0,31.0,42.0,93.0,58.0,73.0,53.0,49.0,63.0,51.0,54.0,67.0,9.0,42.0,68.0,225013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,20.0,55.0,59.0,51.0,74.0,65.0,30.0,60.0,68.0,26.0,62.0,71.0,6.0,42.0,45.0,7.0,9.0,42.0,13.0,30.0,28.0,14.0,88.0,62.0,71.0,33.0,15.0,58.0,64.0,30.0,63.0,12.0,22.0,65.0,186101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,10.0,26.0,16.0,22.0,38.0,12.0,11.0,27.0,68.0,12.0,9.0,66.0,67.0,48.0,34.0,71.0,69.0,38.0,64.0,10.0,23.0,9.0,77.0,35.0,14.0,11.0,18.0,20.0,25.0,23.0,11.0,64.0,11.0,67.0,208375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,58.0,62.0,59.0,69.0,78.0,38.0,64.0,72.0,68.0,64.0,37.0,73.0,11.0,62.0,84.0,15.0,10.0,86.0,10.0,68.0,23.0,51.0,65.0,77.0,50.0,58.0,55.0,66.0,83.0,70.0,42.0,7.0,63.0,62.0,205048.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,66.0,48.0,50.0,60.0,68.0,70.0,69.0,40.0,68.0,65.0,16.0,67.0,16.0,53.0,64.0,9.0,13.0,52.0,11.0,63.0,24.0,67.0,79.0,61.0,22.0,43.0,56.0,65.0,65.0,70.0,20.0,16.0,54.0,66.0,208120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72.0,63.0,70.0,65.0,71.0,68.0,68.0,59.0,72.0,68.0,67.0,66.0,70.0,10.0,58.0,67.0,14.0,9.0,66.0,16.0,65.0,28.0,53.0,72.0,76.0,67.0,66.0,70.0,61.0,66.0,73.0,60.0,15.0,68.0,66.0,223736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,40.0,68.0,66.0,62.0,84.0,69.0,64.0,66.0,68.0,50.0,62.0,74.0,9.0,50.0,75.0,10.0,10.0,58.0,6.0,72.0,27.0,52.0,72.0,73.0,62.0,71.0,49.0,62.0,85.0,66.0,62.0,8.0,69.0,65.0,169464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,48.0,72.0,70.0,71.0,73.0,61.0,66.0,73.0,68.0,58.0,56.0,74.0,9.0,71.0,88.0,12.0,6.0,81.0,10.0,66.0,29.0,68.0,70.0,82.0,63.0,64.0,41.0,72.0,77.0,72.0,43.0,11.0,70.0,61.0,177912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,35.0,60.0,60.0,66.0,74.0,58.0,48.0,79.0,68.0,36.0,67.0,66.0,6.0,52.0,76.0,6.0,15.0,68.0,7.0,62.0,27.0,32.0,70.0,77.0,64.0,69.0,59.0,64.0,71.0,47.0,63.0,13.0,54.0,64.0,189944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,59.0,61.0,69.0,72.0,73.0,45.0,65.0,59.0,68.0,64.0,46.0,71.0,14.0,66.0,56.0,11.0,15.0,75.0,9.0,65.0,23.0,52.0,57.0,73.0,64.0,49.0,45.0,69.0,74.0,62.0,41.0,15.0,51.0,61.0,202489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,39.0,57.0,56.0,58.0,69.0,64.0,51.0,67.0,68.0,48.0,73.0,73.0,15.0,50.0,64.0,12.0,8.0,62.0,10.0,62.0,27.0,36.0,73.0,72.0,66.0,64.0,40.0,62.0,68.0,61.0,71.0,7.0,46.0,63.0,216313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.0,42.0,63.0,64.0,69.0,62.0,59.0,37.0,73.0,68.0,52.0,65.0,69.0,9.0,53.0,64.0,11.0,10.0,74.0,14.0,64.0,21.0,36.0,59.0,62.0,73.0,49.0,57.0,67.0,57.0,52.0,71.0,14.0,46.0,65.0,221433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,13.0,62.0,40.0,48.0,66.0,64.0,21.0,65.0,68.0,15.0,69.0,73.0,8.0,18.0,48.0,10.0,8.0,58.0,7.0,46.0,23.0,17.0,73.0,56.0,67.0,28.0,30.0,50.0,53.0,29.0,69.0,14.0,23.0,68.0,206074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,67.0,65.0,55.0,61.0,86.0,50.0,60.0,44.0,68.0,69.0,17.0,66.0,12.0,60.0,74.0,6.0,7.0,64.0,11.0,73.0,21.0,63.0,73.0,59.0,20.0,65.0,48.0,68.0,87.0,75.0,27.0,7.0,61.0,61.0,209402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
64.0,52.0,70.0,65.0,67.0,66.0,54.0,58.0,72.0,68.0,55.0,51.0,76.0,14.0,69.0,73.0,12.0,7.0,86.0,8.0,69.0,25.0,51.0,68.0,76.0,65.0,49.0,46.0,73.0,68.0,57.0,58.0,6.0,60.0,68.0,213498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,31.0,59.0,62.0,69.0,69.0,67.0,54.0,60.0,68.0,35.0,69.0,60.0,13.0,48.0,62.0,7.0,14.0,59.0,8.0,63.0,24.0,23.0,77.0,73.0,69.0,64.0,48.0,66.0,66.0,52.0,64.0,10.0,36.0,67.0,224250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,57.0,60.0,64.0,76.0,74.0,26.0,53.0,46.0,68.0,61.0,32.0,71.0,16.0,64.0,78.0,13.0,12.0,82.0,7.0,66.0,27.0,32.0,62.0,83.0,49.0,65.0,46.0,67.0,74.0,75.0,43.0,13.0,70.0,70.0,199419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68.0,28.0,60.0,73.0,61.0,56.0,72.0,52.0,68.0,68.0,33.0,65.0,63.0,8.0,51.0,37.0,16.0,14.0,58.0,12.0,49.0,29.0,19.0,84.0,58.0,69.0,32.0,51.0,55.0,53.0,55.0,64.0,12.0,63.0,55.0,188411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58.0,56.0,66.0,72.0,75.0,67.0,54.0,61.0,53.0,68.0,69.0,37.0,48.0,7.0,66.0,78.0,10.0,14.0,75.0,7.0,69.0,25.0,70.0,56.0,62.0,41.0,69.0,53.0,72.0,77.0,66.0,47.0,12.0,74.0,71.0,200700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,39.0,58.0,59.0,66.0,62.0,64.0,48.0,63.0,68.0,46.0,69.0,66.0,7.0,51.0,62.0,9.0,7.0,64.0,7.0,62.0,29.0,46.0,71.0,72.0,66.0,68.0,46.0,64.0,65.0,61.0,70.0,12.0,51.0,59.0,193276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63.0,42.0,59.0,71.0,70.0,66.0,54.0,58.0,52.0,68.0,67.0,64.0,64.0,15.0,67.0,57.0,13.0,6.0,65.0,14.0,61.0,21.0,56.0,58.0,78.0,64.0,60.0,59.0,70.0,64.0,69.0,59.0,8.0,72.0,57.0,224509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,68.0,58.0,31.0,57.0,78.0,71.0,59.0,58.0,68.0,56.0,25.0,62.0,10.0,61.0,71.0,11.0,13.0,51.0,9.0,70.0,21.0,49.0,81.0,65.0,32.0,33.0,66.0,63.0,73.0,68.0,27.0,6.0,31.0,65.0,225533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,70.0,62.0,38.0,57.0,75.0,70.0,59.0,52.0,68.0,66.0,29.0,62.0,13.0,52.0,70.0,15.0,11.0,51.0,14.0,65.0,19.0,59.0,84.0,53.0,21.0,39.0,62.0,66.0,71.0,69.0,18.0,9.0,40.0,56.0,228093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,11.0,28.0,20.0,31.0,48.0,14.0,13.0,22.0,68.0,27.0,20.0,80.0,65.0,48.0,61.0,70.0,68.0,59.0,70.0,13.0,27.0,10.0,66.0,38.0,22.0,13.0,15.0,25.0,45.0,33.0,10.0,66.0,10.0,65.0,193277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,65.0,46.0,55.0,60.0,70.0,68.0,65.0,74.0,68.0,60.0,20.0,64.0,11.0,55.0,53.0,15.0,9.0,55.0,7.0,68.0,25.0,60.0,79.0,63.0,34.0,50.0,63.0,66.0,66.0,71.0,24.0,14.0,45.0,67.0,219647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,63.0,55.0,71.0,73.0,37.0,44.0,58.0,68.0,68.0,58.0,45.0,50.0,6.0,65.0,66.0,15.0,14.0,59.0,9.0,71.0,32.0,41.0,67.0,67.0,60.0,55.0,66.0,73.0,55.0,62.0,55.0,13.0,74.0,57.0,188671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,16.0,56.0,62.0,61.0,63.0,67.0,35.0,65.0,67.0,18.0,65.0,72.0,8.0,35.0,61.0,12.0,15.0,58.0,12.0,54.0,25.0,32.0,72.0,68.0,66.0,57.0,43.0,60.0,51.0,39.0,66.0,15.0,23.0,55.0,203264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,55.0,62.0,62.0,67.0,74.0,67.0,70.0,63.0,67.0,69.0,41.0,60.0,7.0,67.0,68.0,14.0,8.0,68.0,14.0,65.0,26.0,64.0,58.0,68.0,59.0,68.0,57.0,67.0,72.0,70.0,46.0,15.0,69.0,71.0,214784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71.0,37.0,66.0,59.0,68.0,76.0,62.0,50.0,63.0,67.0,42.0,65.0,57.0,12.0,45.0,65.0,16.0,13.0,57.0,9.0,65.0,20.0,40.0,75.0,74.0,58.0,43.0,40.0,67.0,75.0,51.0,70.0,8.0,39.0,65.0,225024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,44.0,74.0,60.0,68.0,73.0,56.0,56.0,80.0,67.0,43.0,64.0,75.0,7.0,54.0,70.0,9.0,7.0,64.0,13.0,67.0,32.0,30.0,73.0,75.0,67.0,62.0,52.0,67.0,70.0,63.0,59.0,14.0,67.0,69.0,152065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,65.0,45.0,56.0,67.0,85.0,58.0,57.0,34.0,67.0,64.0,26.0,58.0,14.0,64.0,82.0,10.0,14.0,73.0,14.0,72.0,21.0,53.0,67.0,66.0,44.0,54.0,56.0,65.0,78.0,65.0,36.0,6.0,60.0,59.0,221697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,58.0,70.0,64.0,68.0,75.0,65.0,52.0,63.0,67.0,59.0,63.0,58.0,9.0,64.0,55.0,10.0,9.0,41.0,14.0,64.0,19.0,41.0,78.0,80.0,63.0,55.0,49.0,66.0,74.0,64.0,64.0,7.0,58.0,64.0,224258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,68.0,59.0,44.0,61.0,84.0,60.0,62.0,50.0,67.0,56.0,22.0,66.0,13.0,49.0,76.0,8.0,8.0,71.0,16.0,72.0,20.0,51.0,66.0,67.0,30.0,53.0,63.0,67.0,77.0,63.0,20.0,11.0,56.0,65.0,226050.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,39.0,67.0,67.0,67.0,53.0,63.0,56.0,77.0,67.0,61.0,62.0,72.0,6.0,65.0,69.0,14.0,8.0,65.0,10.0,64.0,22.0,41.0,62.0,74.0,66.0,65.0,47.0,68.0,55.0,70.0,66.0,7.0,56.0,65.0,212485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,51.0,59.0,67.0,71.0,72.0,51.0,62.0,68.0,67.0,64.0,61.0,63.0,12.0,68.0,75.0,6.0,13.0,77.0,12.0,68.0,22.0,53.0,56.0,68.0,66.0,55.0,49.0,68.0,72.0,69.0,61.0,14.0,70.0,65.0,212997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,63.0,60.0,58.0,66.0,72.0,54.0,60.0,54.0,67.0,65.0,40.0,66.0,11.0,65.0,79.0,12.0,6.0,76.0,9.0,68.0,21.0,55.0,59.0,75.0,37.0,59.0,57.0,72.0,74.0,59.0,46.0,11.0,50.0,66.0,236037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14.0,61.0,63.0,57.0,61.0,86.0,61.0,59.0,54.0,67.0,62.0,15.0,53.0,16.0,64.0,71.0,16.0,8.0,68.0,14.0,68.0,23.0,65.0,68.0,75.0,28.0,71.0,58.0,62.0,83.0,82.0,16.0,15.0,78.0,61.0,220934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.0,65.0,58.0,60.0,61.0,76.0,64.0,67.0,45.0,67.0,64.0,30.0,66.0,11.0,59.0,76.0,15.0,6.0,72.0,10.0,66.0,26.0,59.0,70.0,72.0,43.0,56.0,66.0,68.0,68.0,64.0,32.0,10.0,62.0,66.0,193798.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,15.0,56.0,59.0,63.0,64.0,69.0,28.0,68.0,67.0,32.0,60.0,71.0,11.0,49.0,63.0,15.0,6.0,55.0,10.0,52.0,26.0,32.0,78.0,74.0,62.0,49.0,30.0,60.0,69.0,39.0,70.0,12.0,40.0,57.0,190983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,20.0,60.0,50.0,55.0,53.0,66.0,15.0,68.0,67.0,30.0,66.0,83.0,8.0,23.0,56.0,6.0,14.0,63.0,8.0,40.0,28.0,23.0,75.0,63.0,62.0,23.0,44.0,58.0,51.0,57.0,63.0,8.0,33.0,59.0,200968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,30.0,60.0,60.0,55.0,70.0,63.0,41.0,66.0,67.0,45.0,63.0,79.0,13.0,35.0,57.0,14.0,8.0,62.0,11.0,51.0,25.0,36.0,71.0,75.0,67.0,54.0,45.0,53.0,64.0,58.0,65.0,14.0,35.0,57.0,233225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,62.0,70.0,70.0,74.0,64.0,52.0,64.0,46.0,67.0,51.0,49.0,34.0,12.0,66.0,90.0,12.0,15.0,86.0,7.0,74.0,21.0,59.0,31.0,62.0,51.0,65.0,55.0,73.0,74.0,60.0,54.0,7.0,62.0,55.0,215818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,71.0,68.0,39.0,54.0,54.0,74.0,71.0,62.0,67.0,56.0,22.0,72.0,6.0,44.0,66.0,15.0,14.0,46.0,13.0,54.0,32.0,53.0,79.0,59.0,29.0,39.0,64.0,59.0,55.0,68.0,17.0,7.0,35.0,68.0,232714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,23.0,57.0,46.0,59.0,73.0,68.0,21.0,70.0,67.0,46.0,69.0,83.0,6.0,25.0,62.0,14.0,10.0,58.0,6.0,48.0,23.0,38.0,74.0,69.0,63.0,32.0,35.0,52.0,70.0,56.0,61.0,5.0,35.0,60.0,233226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,48.0,68.0,60.0,73.0,67.0,47.0,71.0,47.0,67.0,73.0,38.0,63.0,14.0,73.0,82.0,16.0,9.0,81.0,15.0,77.0,22.0,50.0,41.0,67.0,33.0,62.0,57.0,73.0,77.0,49.0,36.0,14.0,66.0,64.0,212747.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,21.0,65.0,50.0,57.0,69.0,64.0,39.0,64.0,67.0,52.0,72.0,75.0,6.0,31.0,57.0,9.0,12.0,57.0,11.0,50.0,26.0,21.0,70.0,70.0,69.0,59.0,39.0,52.0,67.0,71.0,72.0,14.0,55.0,61.0,184331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,62.0,62.0,67.0,72.0,59.0,49.0,61.0,58.0,67.0,65.0,61.0,73.0,14.0,68.0,76.0,11.0,6.0,73.0,8.0,67.0,25.0,42.0,57.0,49.0,64.0,56.0,65.0,70.0,65.0,57.0,63.0,14.0,48.0,55.0,194059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,23.0,57.0,45.0,52.0,45.0,66.0,32.0,69.0,67.0,27.0,70.0,45.0,9.0,29.0,48.0,12.0,15.0,43.0,13.0,48.0,25.0,29.0,82.0,68.0,69.0,32.0,35.0,50.0,44.0,58.0,64.0,7.0,33.0,58.0,224524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,60.0,69.0,65.0,68.0,76.0,63.0,68.0,69.0,67.0,65.0,57.0,59.0,11.0,65.0,75.0,6.0,14.0,79.0,14.0,67.0,31.0,59.0,71.0,81.0,58.0,63.0,60.0,68.0,73.0,77.0,41.0,9.0,64.0,70.0,167180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,29.0,55.0,64.0,66.0,62.0,64.0,25.0,62.0,67.0,58.0,72.0,72.0,9.0,58.0,69.0,13.0,14.0,71.0,5.0,30.0,19.0,39.0,62.0,57.0,69.0,46.0,45.0,62.0,60.0,59.0,66.0,8.0,35.0,63.0,236556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,60.0,67.0,58.0,63.0,72.0,51.0,63.0,61.0,67.0,71.0,42.0,78.0,9.0,66.0,86.0,10.0,14.0,83.0,8.0,73.0,23.0,61.0,51.0,60.0,39.0,58.0,62.0,68.0,77.0,70.0,39.0,16.0,76.0,63.0,207629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17.0,73.0,63.0,40.0,57.0,62.0,76.0,56.0,46.0,67.0,54.0,19.0,69.0,14.0,59.0,65.0,12.0,13.0,66.0,14.0,68.0,22.0,62.0,77.0,65.0,19.0,35.0,62.0,64.0,68.0,66.0,17.0,15.0,48.0,62.0,225293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,40.0,61.0,54.0,65.0,56.0,69.0,48.0,57.0,67.0,47.0,71.0,62.0,15.0,49.0,59.0,8.0,12.0,55.0,16.0,56.0,25.0,44.0,76.0,58.0,59.0,58.0,47.0,51.0,64.0,59.0,66.0,8.0,53.0,60.0,230413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
