,Volleys,SlidingTackle,Reactions,Strength,Vision,GKDiving,Aggression,ShortPassing,GKHandling,GKKicking,Stamina,Curve,Dribbling,LongShots,Agility,StandingTackle,Balance,Marking,BallControl,Composure,LongPassing,SprintSpeed,Name,HeadingAccuracy,Penalties,Overall,Jumping,Finishing,Positioning,Crossing,Interceptions,GKPositioning,Acceleration,GKReflexes,Age,ShotPower
7671,33.0,62.0,64.0,74.0,31.0,14.0,78.0,61.0,7.0,9.0,65.0,29.0,41.0,27.0,65.0,68.0,60.0,68.0,42.0,52.0,52.0,69.0,H. Çinemre,64.0,45.0,67,74.0,24.0,25.0,27.0,62.0,9.0,69.0,11.0,24,46.0
7672,32.0,59.0,60.0,84.0,45.0,6.0,75.0,64.0,8.0,10.0,70.0,44.0,49.0,51.0,47.0,64.0,60.0,64.0,58.0,55.0,60.0,66.0,M. James,65.0,40.0,67,79.0,29.0,31.0,34.0,64.0,12.0,64.0,12.0,24,54.0
7673,36.0,64.0,63.0,83.0,56.0,14.0,82.0,66.0,6.0,6.0,72.0,48.0,61.0,52.0,55.0,66.0,67.0,64.0,64.0,67.0,63.0,51.0,R. Griffiths,67.0,47.0,67,70.0,47.0,53.0,53.0,65.0,13.0,51.0,10.0,30,66.0
7674,6.0,10.0,67.0,27.0,33.0,66.0,35.0,7.0,61.0,59.0,34.0,8.0,6.0,10.0,39.0,9.0,55.0,18.0,11.0,63.0,12.0,35.0,Deng Xiaofei,8.0,13.0,67,36.0,6.0,13.0,12.0,14.0,68.0,39.0,69.0,35,14.0
7675,65.0,20.0,67.0,74.0,58.0,12.0,72.0,59.0,10.0,6.0,57.0,64.0,62.0,55.0,68.0,17.0,49.0,18.0,65.0,58.0,43.0,69.0,M. Zúñiga,72.0,62.0,67,71.0,67.0,66.0,51.0,31.0,14.0,69.0,6.0,25,64.0
7676,14.0,14.0,64.0,43.0,39.0,65.0,23.0,21.0,67.0,59.0,26.0,11.0,15.0,11.0,35.0,13.0,53.0,30.0,20.0,47.0,18.0,48.0,A. Al Qarni,13.0,18.0,67,59.0,12.0,11.0,16.0,22.0,68.0,42.0,66.0,34,21.0
7677,55.0,30.0,62.0,49.0,59.0,14.0,58.0,69.0,8.0,6.0,58.0,55.0,64.0,50.0,69.0,38.0,78.0,50.0,63.0,59.0,52.0,73.0,T. Lorch,49.0,46.0,67,69.0,69.0,67.0,74.0,53.0,6.0,76.0,9.0,24,60.0
7678,30.0,64.0,60.0,74.0,43.0,9.0,78.0,63.0,12.0,12.0,70.0,69.0,56.0,65.0,59.0,66.0,61.0,62.0,62.0,59.0,68.0,71.0,N. Hammann,59.0,62.0,67,78.0,50.0,52.0,68.0,67.0,10.0,70.0,9.0,30,72.0
7679,29.0,67.0,63.0,70.0,44.0,9.0,63.0,52.0,9.0,14.0,70.0,40.0,35.0,32.0,53.0,71.0,54.0,66.0,57.0,50.0,44.0,63.0,Catena,70.0,44.0,67,70.0,24.0,33.0,39.0,65.0,8.0,64.0,11.0,23,47.0
7680,56.0,22.0,62.0,52.0,58.0,8.0,56.0,58.0,10.0,8.0,67.0,61.0,69.0,48.0,84.0,19.0,82.0,36.0,68.0,56.0,44.0,90.0,L. Marengo,23.0,50.0,67,74.0,61.0,62.0,65.0,21.0,10.0,84.0,9.0,26,45.0
7681,55.0,45.0,60.0,63.0,50.0,9.0,46.0,70.0,11.0,10.0,52.0,54.0,68.0,67.0,56.0,51.0,78.0,49.0,70.0,65.0,68.0,71.0,L. Memela,32.0,66.0,67,59.0,70.0,68.0,68.0,31.0,8.0,73.0,8.0,30,65.0
7682,63.0,44.0,62.0,63.0,65.0,6.0,38.0,66.0,8.0,7.0,72.0,59.0,64.0,54.0,79.0,41.0,75.0,45.0,65.0,67.0,58.0,76.0,T. Mikkelsen,39.0,43.0,67,61.0,62.0,67.0,64.0,47.0,8.0,80.0,6.0,31,66.0
7683,24.0,67.0,63.0,76.0,29.0,11.0,72.0,49.0,7.0,15.0,76.0,22.0,45.0,23.0,53.0,69.0,63.0,67.0,53.0,58.0,38.0,58.0,M. Perrotta,60.0,24.0,67,67.0,30.0,35.0,40.0,66.0,9.0,52.0,7.0,24,35.0
7684,59.0,54.0,56.0,30.0,66.0,15.0,46.0,74.0,12.0,7.0,63.0,62.0,74.0,51.0,89.0,57.0,86.0,57.0,73.0,70.0,70.0,55.0,E. Hyndman,52.0,55.0,67,45.0,62.0,64.0,65.0,51.0,7.0,67.0,12.0,22,60.0
7685,29.0,63.0,65.0,75.0,38.0,10.0,66.0,64.0,16.0,10.0,67.0,64.0,55.0,33.0,76.0,68.0,84.0,63.0,63.0,62.0,58.0,78.0,Mamadu Candé,36.0,35.0,67,71.0,27.0,50.0,67.0,69.0,14.0,75.0,11.0,26,75.0
7686,17.0,18.0,56.0,65.0,32.0,67.0,20.0,23.0,63.0,70.0,42.0,17.0,13.0,20.0,49.0,15.0,54.0,10.0,25.0,47.0,26.0,46.0,José Suárez,18.0,29.0,67,53.0,19.0,11.0,20.0,17.0,67.0,48.0,69.0,22,21.0
7687,38.0,58.0,60.0,77.0,25.0,10.0,71.0,59.0,6.0,6.0,70.0,35.0,48.0,46.0,62.0,65.0,58.0,65.0,52.0,58.0,46.0,73.0,T. Nara,68.0,35.0,67,81.0,23.0,21.0,32.0,63.0,5.0,70.0,14.0,24,56.0
7688,49.0,64.0,63.0,63.0,52.0,6.0,59.0,64.0,9.0,8.0,78.0,67.0,57.0,56.0,74.0,66.0,75.0,70.0,63.0,64.0,64.0,67.0,N. Eardley,59.0,61.0,67,74.0,43.0,49.0,70.0,66.0,7.0,61.0,10.0,29,59.0
7689,22.0,67.0,63.0,77.0,54.0,12.0,65.0,64.0,16.0,11.0,85.0,50.0,49.0,21.0,56.0,74.0,63.0,68.0,45.0,49.0,55.0,74.0,W. Moke,49.0,39.0,67,73.0,27.0,37.0,46.0,66.0,10.0,71.0,9.0,30,59.0
7690,13.0,13.0,69.0,47.0,40.0,66.0,31.0,25.0,65.0,58.0,29.0,16.0,12.0,15.0,39.0,16.0,40.0,18.0,16.0,47.0,13.0,40.0,A. Davies,16.0,23.0,67,46.0,11.0,8.0,12.0,15.0,63.0,40.0,68.0,25,26.0
7691,44.0,64.0,60.0,45.0,50.0,14.0,81.0,65.0,8.0,6.0,80.0,59.0,60.0,31.0,76.0,67.0,74.0,69.0,60.0,50.0,58.0,70.0,C. Lade,54.0,58.0,67,77.0,36.0,55.0,55.0,67.0,12.0,75.0,9.0,28,49.0
7692,49.0,66.0,66.0,78.0,62.0,10.0,70.0,65.0,14.0,12.0,76.0,69.0,63.0,67.0,60.0,67.0,59.0,68.0,61.0,62.0,59.0,60.0,R. Feltscher,59.0,39.0,67,71.0,32.0,54.0,70.0,70.0,16.0,54.0,7.0,27,70.0
7693,69.0,15.0,59.0,90.0,47.0,16.0,54.0,60.0,13.0,13.0,50.0,66.0,58.0,67.0,34.0,34.0,32.0,24.0,65.0,68.0,54.0,36.0,E. Kujović,76.0,69.0,67,42.0,69.0,70.0,33.0,21.0,9.0,39.0,9.0,30,74.0
7694,42.0,63.0,55.0,59.0,68.0,6.0,58.0,72.0,14.0,8.0,51.0,48.0,67.0,65.0,77.0,68.0,74.0,52.0,70.0,62.0,67.0,60.0,M. Chrapek,49.0,65.0,67,76.0,62.0,61.0,56.0,64.0,14.0,65.0,11.0,26,57.0
7695,56.0,27.0,66.0,57.0,66.0,12.0,51.0,67.0,6.0,11.0,63.0,71.0,70.0,66.0,78.0,23.0,71.0,45.0,68.0,61.0,60.0,75.0,M. Kobylański,48.0,58.0,67,74.0,65.0,59.0,58.0,23.0,6.0,73.0,16.0,24,78.0
7696,31.0,63.0,60.0,72.0,50.0,6.0,70.0,62.0,12.0,14.0,71.0,48.0,51.0,49.0,64.0,65.0,62.0,69.0,60.0,64.0,58.0,71.0,B. Hines-Ike,64.0,42.0,67,74.0,37.0,39.0,44.0,63.0,13.0,67.0,6.0,23,63.0
7697,48.0,61.0,58.0,66.0,56.0,13.0,73.0,67.0,14.0,8.0,79.0,55.0,58.0,45.0,67.0,68.0,73.0,68.0,63.0,63.0,62.0,72.0,A. Campbell,50.0,53.0,67,62.0,46.0,51.0,47.0,67.0,15.0,71.0,7.0,19,58.0
7698,59.0,22.0,56.0,54.0,63.0,15.0,32.0,62.0,7.0,14.0,54.0,63.0,75.0,64.0,81.0,23.0,74.0,28.0,71.0,56.0,56.0,79.0,S. Kaikai,41.0,68.0,67,56.0,62.0,57.0,64.0,32.0,10.0,79.0,15.0,22,65.0
7699,41.0,38.0,57.0,78.0,63.0,13.0,57.0,64.0,13.0,6.0,67.0,52.0,68.0,56.0,79.0,42.0,65.0,40.0,68.0,65.0,61.0,86.0,F. Onyedinma,58.0,60.0,67,63.0,64.0,64.0,63.0,45.0,8.0,85.0,9.0,21,62.0
7700,38.0,66.0,64.0,71.0,47.0,7.0,68.0,66.0,15.0,9.0,64.0,43.0,56.0,46.0,49.0,66.0,52.0,63.0,66.0,65.0,59.0,63.0,N. Aguerd,68.0,48.0,67,66.0,34.0,39.0,41.0,66.0,14.0,51.0,6.0,22,62.0
7701,62.0,24.0,66.0,90.0,59.0,14.0,74.0,59.0,9.0,12.0,56.0,52.0,59.0,58.0,56.0,40.0,34.0,31.0,56.0,70.0,34.0,58.0,Wellington,72.0,62.0,67,59.0,69.0,65.0,47.0,24.0,9.0,58.0,12.0,30,70.0
7702,68.0,24.0,61.0,74.0,50.0,8.0,49.0,60.0,7.0,15.0,61.0,43.0,55.0,66.0,63.0,21.0,62.0,18.0,68.0,60.0,49.0,65.0,F. Raičević,76.0,49.0,67,76.0,67.0,65.0,25.0,25.0,13.0,61.0,6.0,24,70.0
7703,53.0,44.0,55.0,33.0,68.0,9.0,48.0,71.0,11.0,13.0,69.0,60.0,68.0,58.0,76.0,42.0,84.0,52.0,70.0,63.0,67.0,76.0,M. Szwoch,53.0,60.0,67,59.0,53.0,59.0,58.0,44.0,7.0,80.0,9.0,25,68.0
7704,29.0,71.0,62.0,76.0,57.0,6.0,73.0,64.0,12.0,9.0,64.0,22.0,55.0,48.0,41.0,71.0,47.0,69.0,64.0,69.0,57.0,57.0,M. Connolly,72.0,38.0,67,73.0,44.0,60.0,61.0,68.0,7.0,55.0,6.0,30,63.0
7705,25.0,67.0,56.0,73.0,31.0,9.0,63.0,64.0,13.0,14.0,54.0,29.0,22.0,22.0,42.0,71.0,53.0,63.0,56.0,52.0,52.0,52.0,R. Le Normand,69.0,34.0,67,72.0,19.0,21.0,25.0,62.0,15.0,54.0,10.0,21,40.0
7706,56.0,23.0,67.0,64.0,64.0,10.0,62.0,65.0,10.0,8.0,66.0,58.0,64.0,68.0,79.0,27.0,64.0,25.0,69.0,59.0,55.0,69.0,W. Buckley,47.0,70.0,67,61.0,64.0,67.0,66.0,44.0,6.0,75.0,9.0,28,63.0
7707,59.0,63.0,62.0,70.0,63.0,13.0,62.0,65.0,10.0,10.0,84.0,64.0,62.0,58.0,74.0,64.0,71.0,59.0,64.0,66.0,59.0,80.0,L. Vilsvik,66.0,58.0,67,73.0,56.0,64.0,65.0,63.0,15.0,71.0,8.0,29,71.0
7708,30.0,70.0,63.0,74.0,50.0,7.0,88.0,65.0,13.0,15.0,64.0,35.0,62.0,31.0,67.0,74.0,70.0,66.0,65.0,68.0,62.0,65.0,J. Flanagan,68.0,45.0,67,69.0,40.0,47.0,60.0,66.0,13.0,68.0,15.0,25,33.0
7709,52.0,51.0,64.0,54.0,65.0,14.0,44.0,73.0,7.0,14.0,60.0,61.0,71.0,60.0,74.0,48.0,72.0,52.0,73.0,70.0,70.0,65.0,V. Yurchenko,48.0,63.0,67,65.0,64.0,59.0,64.0,57.0,6.0,66.0,7.0,24,63.0
7710,49.0,18.0,68.0,46.0,61.0,5.0,21.0,69.0,6.0,14.0,68.0,41.0,72.0,64.0,56.0,14.0,68.0,13.0,71.0,59.0,62.0,71.0,A. Stephens,54.0,68.0,67,38.0,70.0,71.0,34.0,19.0,11.0,67.0,12.0,23,65.0
7711,16.0,66.0,52.0,85.0,36.0,9.0,88.0,56.0,11.0,14.0,54.0,38.0,34.0,23.0,32.0,64.0,51.0,63.0,42.0,56.0,50.0,30.0,Héctor Verdés,72.0,32.0,67,78.0,20.0,25.0,31.0,62.0,6.0,34.0,6.0,34,75.0
7712,64.0,35.0,67.0,77.0,65.0,5.0,81.0,56.0,8.0,22.0,55.0,53.0,55.0,61.0,66.0,37.0,64.0,33.0,63.0,66.0,45.0,64.0,C. Evans,66.0,64.0,67,74.0,66.0,71.0,45.0,41.0,8.0,61.0,10.0,29,76.0
7713,29.0,62.0,64.0,76.0,37.0,6.0,57.0,60.0,12.0,7.0,60.0,29.0,40.0,30.0,59.0,65.0,35.0,66.0,60.0,54.0,56.0,34.0,M. Koch,77.0,65.0,67,77.0,22.0,26.0,40.0,70.0,9.0,39.0,13.0,23,47.0
7714,54.0,20.0,61.0,56.0,64.0,12.0,31.0,68.0,14.0,11.0,54.0,59.0,67.0,60.0,71.0,17.0,55.0,26.0,68.0,53.0,62.0,67.0,Guruzeta,67.0,71.0,67,68.0,72.0,65.0,57.0,20.0,10.0,70.0,5.0,21,67.0
7715,38.0,63.0,61.0,79.0,35.0,6.0,76.0,51.0,8.0,8.0,71.0,36.0,44.0,38.0,58.0,66.0,54.0,63.0,48.0,52.0,41.0,65.0,J. Aja,69.0,58.0,67,70.0,28.0,34.0,29.0,64.0,10.0,68.0,7.0,25,53.0
7716,34.0,74.0,58.0,69.0,38.0,11.0,55.0,60.0,7.0,14.0,53.0,37.0,31.0,25.0,35.0,73.0,58.0,64.0,53.0,52.0,28.0,62.0,Josema,65.0,48.0,67,77.0,23.0,31.0,28.0,62.0,7.0,59.0,7.0,22,49.0
7717,43.0,67.0,62.0,62.0,42.0,14.0,59.0,68.0,13.0,7.0,71.0,70.0,69.0,58.0,77.0,64.0,79.0,54.0,70.0,62.0,56.0,80.0,Quini,58.0,58.0,67,58.0,62.0,61.0,69.0,60.0,14.0,73.0,9.0,28,49.0
7718,57.0,63.0,62.0,69.0,60.0,15.0,74.0,61.0,8.0,15.0,79.0,69.0,63.0,51.0,68.0,64.0,69.0,65.0,61.0,57.0,59.0,77.0,D. Lovitz,55.0,53.0,67,73.0,52.0,57.0,65.0,61.0,12.0,79.0,10.0,26,61.0
7719,51.0,18.0,69.0,60.0,66.0,14.0,44.0,64.0,13.0,7.0,71.0,61.0,74.0,60.0,77.0,17.0,76.0,38.0,72.0,64.0,62.0,65.0,José Kanté,62.0,66.0,67,74.0,70.0,67.0,53.0,17.0,13.0,65.0,10.0,27,62.0
7720,39.0,60.0,62.0,73.0,57.0,8.0,66.0,69.0,8.0,10.0,72.0,51.0,63.0,60.0,59.0,66.0,69.0,61.0,67.0,59.0,61.0,73.0,H. Maïga,58.0,56.0,67,69.0,43.0,40.0,56.0,68.0,15.0,72.0,10.0,22,61.0
7721,58.0,64.0,68.0,73.0,55.0,15.0,78.0,65.0,15.0,9.0,74.0,68.0,62.0,58.0,70.0,65.0,74.0,65.0,65.0,70.0,63.0,70.0,M. Lumb,60.0,30.0,67,64.0,48.0,58.0,65.0,66.0,10.0,69.0,13.0,30,72.0
7722,71.0,26.0,59.0,69.0,58.0,9.0,58.0,60.0,10.0,15.0,63.0,39.0,67.0,62.0,59.0,17.0,67.0,17.0,67.0,65.0,38.0,56.0,B. Koïta,73.0,59.0,67,69.0,65.0,63.0,39.0,23.0,11.0,63.0,6.0,24,72.0
7723,20.0,12.0,56.0,72.0,13.0,67.0,37.0,25.0,66.0,61.0,36.0,12.0,12.0,14.0,48.0,15.0,31.0,13.0,24.0,43.0,19.0,44.0,V. Eicher,12.0,14.0,67,67.0,15.0,12.0,12.0,23.0,67.0,46.0,69.0,27,18.0
7724,29.0,61.0,60.0,90.0,48.0,11.0,78.0,60.0,6.0,9.0,38.0,44.0,37.0,46.0,30.0,66.0,31.0,64.0,44.0,63.0,50.0,31.0,F. Rodríguez,68.0,52.0,67,60.0,37.0,43.0,34.0,65.0,12.0,35.0,15.0,36,61.0
7725,37.0,65.0,57.0,62.0,45.0,9.0,61.0,63.0,15.0,8.0,79.0,62.0,57.0,65.0,72.0,66.0,65.0,65.0,64.0,50.0,61.0,67.0,D. Lafferty,59.0,45.0,67,73.0,52.0,53.0,67.0,63.0,11.0,70.0,9.0,29,62.0
7726,64.0,63.0,64.0,64.0,65.0,10.0,43.0,63.0,14.0,7.0,77.0,67.0,67.0,63.0,67.0,62.0,59.0,58.0,64.0,62.0,65.0,77.0,J. Newell,62.0,63.0,67,50.0,59.0,56.0,70.0,54.0,13.0,76.0,11.0,25,60.0
7727,23.0,67.0,64.0,85.0,43.0,13.0,66.0,55.0,12.0,11.0,68.0,33.0,43.0,24.0,53.0,68.0,48.0,71.0,51.0,49.0,45.0,55.0,B. Romo,67.0,32.0,67,80.0,24.0,25.0,39.0,53.0,6.0,59.0,13.0,29,40.0
7728,70.0,17.0,64.0,76.0,47.0,15.0,30.0,61.0,8.0,15.0,75.0,61.0,64.0,57.0,63.0,16.0,59.0,18.0,62.0,68.0,40.0,85.0,T. Thiele,59.0,63.0,67,53.0,62.0,67.0,54.0,20.0,13.0,72.0,11.0,26,69.0
7729,17.0,12.0,66.0,63.0,15.0,68.0,21.0,32.0,71.0,57.0,33.0,18.0,12.0,18.0,34.0,20.0,50.0,12.0,21.0,28.0,25.0,48.0,D. Mesenhöler,14.0,23.0,67,70.0,15.0,17.0,18.0,21.0,63.0,50.0,66.0,22,19.0
7730,44.0,57.0,60.0,83.0,59.0,9.0,78.0,67.0,11.0,7.0,68.0,55.0,61.0,53.0,52.0,65.0,48.0,70.0,63.0,57.0,65.0,57.0,Tomás Nuninho,66.0,51.0,67,40.0,43.0,44.0,43.0,63.0,10.0,48.0,15.0,34,61.0
7731,45.0,19.0,62.0,76.0,61.0,6.0,29.0,59.0,12.0,8.0,64.0,42.0,60.0,66.0,53.0,18.0,52.0,12.0,67.0,72.0,41.0,68.0,A. Saroka,60.0,70.0,67,61.0,68.0,73.0,49.0,16.0,6.0,63.0,10.0,26,69.0
7732,16.0,10.0,59.0,68.0,22.0,66.0,21.0,31.0,68.0,65.0,27.0,10.0,16.0,14.0,45.0,14.0,40.0,11.0,21.0,54.0,13.0,53.0,M. Dreyer,14.0,11.0,67,75.0,10.0,10.0,10.0,19.0,65.0,47.0,69.0,29,16.0
7733,62.0,38.0,61.0,71.0,65.0,14.0,60.0,65.0,14.0,7.0,65.0,61.0,68.0,61.0,69.0,40.0,65.0,42.0,68.0,62.0,62.0,75.0,Y. Toutouh,57.0,44.0,67,57.0,60.0,66.0,61.0,44.0,10.0,74.0,14.0,25,62.0
7734,57.0,34.0,59.0,58.0,69.0,9.0,49.0,71.0,9.0,8.0,52.0,67.0,67.0,64.0,70.0,32.0,82.0,38.0,67.0,70.0,67.0,66.0,A. Vargas,41.0,57.0,67,59.0,58.0,62.0,70.0,35.0,10.0,65.0,7.0,29,67.0
7735,44.0,32.0,64.0,63.0,57.0,12.0,44.0,64.0,10.0,6.0,55.0,52.0,72.0,56.0,70.0,33.0,66.0,26.0,68.0,58.0,58.0,79.0,S. Ojo,44.0,66.0,67,32.0,64.0,67.0,62.0,28.0,10.0,78.0,16.0,21,56.0
7736,61.0,32.0,60.0,81.0,62.0,8.0,40.0,63.0,9.0,13.0,68.0,53.0,69.0,64.0,71.0,27.0,50.0,34.0,70.0,60.0,58.0,63.0,Ramon Lopes,68.0,56.0,67,63.0,65.0,61.0,64.0,29.0,13.0,62.0,13.0,28,67.0
7737,40.0,67.0,61.0,71.0,64.0,7.0,80.0,68.0,13.0,11.0,81.0,49.0,64.0,64.0,44.0,67.0,50.0,62.0,68.0,58.0,66.0,56.0,G. Zarfino,61.0,53.0,67,61.0,34.0,66.0,45.0,66.0,10.0,57.0,11.0,26,67.0
7738,49.0,47.0,67.0,66.0,71.0,13.0,75.0,70.0,9.0,15.0,65.0,76.0,67.0,61.0,68.0,58.0,85.0,61.0,71.0,72.0,72.0,44.0,N. Gerzić,34.0,60.0,67,64.0,43.0,45.0,65.0,60.0,14.0,59.0,15.0,34,57.0
7739,61.0,18.0,64.0,65.0,43.0,9.0,57.0,53.0,10.0,15.0,73.0,58.0,58.0,55.0,74.0,14.0,85.0,24.0,65.0,63.0,22.0,72.0,M. Godden,65.0,65.0,67,79.0,70.0,68.0,31.0,34.0,15.0,69.0,9.0,26,68.0
7740,58.0,25.0,65.0,56.0,64.0,11.0,44.0,65.0,6.0,13.0,64.0,70.0,68.0,60.0,72.0,33.0,72.0,41.0,65.0,60.0,58.0,79.0,Y. Tafer,52.0,65.0,67,62.0,62.0,65.0,66.0,47.0,15.0,74.0,14.0,27,68.0
7741,63.0,15.0,62.0,64.0,37.0,10.0,46.0,56.0,6.0,15.0,57.0,59.0,69.0,62.0,80.0,16.0,81.0,14.0,65.0,64.0,49.0,91.0,A. Koura,59.0,54.0,67,64.0,64.0,68.0,63.0,14.0,15.0,90.0,7.0,25,66.0
7742,29.0,64.0,68.0,59.0,50.0,16.0,71.0,57.0,15.0,15.0,78.0,38.0,62.0,34.0,72.0,67.0,73.0,66.0,67.0,59.0,49.0,73.0,David Bruno,48.0,42.0,67,71.0,34.0,49.0,61.0,68.0,7.0,69.0,12.0,26,34.0
7743,22.0,18.0,55.0,64.0,48.0,65.0,37.0,18.0,63.0,61.0,37.0,17.0,22.0,18.0,61.0,15.0,50.0,8.0,15.0,51.0,15.0,35.0,Fepe Avedo,20.0,20.0,67,67.0,25.0,12.0,16.0,24.0,64.0,54.0,77.0,30,15.0
7744,46.0,63.0,66.0,65.0,69.0,13.0,72.0,70.0,11.0,11.0,80.0,53.0,61.0,61.0,73.0,63.0,69.0,60.0,64.0,67.0,69.0,66.0,F. Signorelli,55.0,47.0,67,66.0,45.0,61.0,61.0,62.0,13.0,66.0,12.0,27,66.0
7745,55.0,59.0,64.0,82.0,56.0,12.0,75.0,66.0,15.0,9.0,79.0,60.0,56.0,56.0,76.0,61.0,72.0,66.0,62.0,67.0,64.0,57.0,J. Jørgensen,57.0,56.0,67,85.0,49.0,43.0,59.0,66.0,7.0,62.0,13.0,29,74.0
7746,28.0,70.0,62.0,64.0,42.0,9.0,74.0,54.0,11.0,14.0,69.0,31.0,69.0,40.0,72.0,72.0,68.0,66.0,60.0,52.0,47.0,73.0,I. Chebake,74.0,44.0,67,60.0,35.0,48.0,58.0,68.0,10.0,68.0,11.0,28,48.0
7747,34.0,66.0,48.0,67.0,32.0,13.0,73.0,63.0,11.0,12.0,71.0,36.0,67.0,29.0,73.0,71.0,76.0,65.0,66.0,65.0,63.0,77.0,M. Kenlock,64.0,36.0,67,84.0,26.0,66.0,67.0,62.0,11.0,76.0,5.0,21,39.0
7748,22.0,16.0,60.0,75.0,61.0,66.0,42.0,14.0,68.0,63.0,45.0,21.0,19.0,15.0,74.0,14.0,49.0,9.0,22.0,51.0,13.0,60.0,Mateus Tangil,15.0,20.0,67,46.0,14.0,12.0,14.0,30.0,64.0,46.0,72.0,30,22.0
7749,66.0,27.0,65.0,68.0,73.0,9.0,33.0,73.0,9.0,14.0,53.0,73.0,66.0,66.0,71.0,29.0,76.0,52.0,70.0,56.0,67.0,73.0,Hwang Jin Sung,52.0,69.0,67,74.0,70.0,73.0,68.0,58.0,8.0,72.0,8.0,34,70.0
7750,67.0,31.0,67.0,66.0,65.0,12.0,61.0,61.0,16.0,10.0,68.0,70.0,65.0,65.0,77.0,20.0,67.0,21.0,65.0,70.0,52.0,72.0,N. Maynard,62.0,63.0,67,73.0,67.0,67.0,55.0,34.0,11.0,75.0,9.0,31,66.0
7751,14.0,13.0,62.0,51.0,24.0,68.0,24.0,26.0,66.0,63.0,43.0,12.0,17.0,15.0,35.0,21.0,68.0,20.0,18.0,38.0,31.0,42.0,L. Cháves,17.0,21.0,67,58.0,13.0,15.0,12.0,25.0,66.0,49.0,69.0,22,17.0
7752,58.0,64.0,64.0,66.0,68.0,11.0,67.0,66.0,15.0,9.0,59.0,67.0,72.0,50.0,74.0,65.0,80.0,60.0,70.0,71.0,61.0,79.0,K. Paal,60.0,45.0,67,77.0,47.0,65.0,64.0,69.0,13.0,78.0,12.0,21,62.0
7753,62.0,24.0,56.0,68.0,47.0,6.0,56.0,48.0,14.0,8.0,66.0,55.0,65.0,66.0,62.0,26.0,65.0,29.0,67.0,59.0,29.0,70.0,M. Campos,63.0,64.0,67,70.0,71.0,66.0,30.0,30.0,13.0,72.0,10.0,24,69.0
7754,14.0,12.0,63.0,64.0,38.0,71.0,34.0,25.0,63.0,64.0,35.0,13.0,18.0,18.0,50.0,12.0,56.0,15.0,23.0,51.0,30.0,45.0,B. Hamer,11.0,22.0,67,54.0,20.0,13.0,11.0,23.0,65.0,45.0,69.0,30,23.0
7755,60.0,66.0,58.0,73.0,55.0,11.0,67.0,67.0,13.0,7.0,79.0,68.0,64.0,65.0,63.0,67.0,66.0,63.0,68.0,63.0,64.0,75.0,A. Jung,63.0,50.0,67,74.0,52.0,48.0,64.0,54.0,11.0,72.0,10.0,26,72.0
7756,32.0,66.0,57.0,77.0,49.0,13.0,59.0,58.0,10.0,10.0,59.0,19.0,21.0,20.0,27.0,68.0,31.0,64.0,55.0,64.0,60.0,33.0,C. Morgan,71.0,43.0,67,79.0,24.0,39.0,31.0,66.0,13.0,29.0,10.0,33,46.0
7757,39.0,67.0,56.0,71.0,67.0,11.0,70.0,75.0,12.0,9.0,51.0,30.0,46.0,59.0,58.0,67.0,62.0,65.0,57.0,76.0,69.0,38.0,Y. Konno,70.0,29.0,67,67.0,53.0,44.0,57.0,66.0,15.0,34.0,14.0,35,46.0
7758,56.0,15.0,63.0,67.0,55.0,7.0,35.0,61.0,14.0,6.0,60.0,25.0,68.0,57.0,61.0,12.0,48.0,19.0,67.0,50.0,50.0,73.0,P. Pellegri,59.0,59.0,67,62.0,70.0,68.0,50.0,18.0,8.0,61.0,14.0,17,64.0
7759,63.0,18.0,64.0,73.0,55.0,9.0,53.0,59.0,8.0,16.0,71.0,69.0,57.0,63.0,52.0,19.0,68.0,22.0,69.0,65.0,54.0,58.0,F. Andriatsima,67.0,65.0,67,70.0,68.0,76.0,55.0,42.0,9.0,46.0,6.0,34,65.0
7760,62.0,19.0,61.0,77.0,41.0,9.0,58.0,55.0,11.0,9.0,85.0,59.0,65.0,54.0,68.0,21.0,79.0,24.0,61.0,66.0,51.0,76.0,E. Soriano,68.0,66.0,67,75.0,67.0,70.0,48.0,23.0,15.0,71.0,12.0,29,69.0
7761,35.0,66.0,66.0,67.0,68.0,6.0,61.0,69.0,13.0,15.0,81.0,62.0,64.0,43.0,69.0,67.0,71.0,65.0,66.0,71.0,67.0,55.0,N. Poulsen,53.0,41.0,67,60.0,41.0,57.0,62.0,65.0,11.0,61.0,11.0,24,53.0
7762,32.0,63.0,56.0,90.0,31.0,9.0,62.0,59.0,11.0,13.0,65.0,27.0,36.0,28.0,34.0,70.0,30.0,64.0,52.0,62.0,34.0,53.0,A. Ba,71.0,47.0,67,32.0,30.0,28.0,35.0,62.0,12.0,45.0,15.0,24,41.0
7763,34.0,70.0,60.0,77.0,32.0,11.0,58.0,52.0,10.0,9.0,54.0,35.0,39.0,24.0,38.0,70.0,52.0,66.0,46.0,64.0,43.0,51.0,L. Šimić,72.0,40.0,67,70.0,30.0,33.0,38.0,62.0,7.0,52.0,9.0,21,47.0
7764,27.0,67.0,61.0,70.0,44.0,12.0,60.0,61.0,8.0,6.0,70.0,31.0,60.0,29.0,64.0,66.0,45.0,66.0,55.0,68.0,57.0,50.0,M. Baudry,72.0,40.0,67,69.0,28.0,28.0,33.0,66.0,12.0,65.0,6.0,30,43.0
