,Volleys,SlidingTackle,Reactions,Strength,Vision,GKDiving,Aggression,ShortPassing,GKHandling,GKKicking,Stamina,Curve,Dribbling,LongShots,Agility,StandingTackle,Balance,Marking,BallControl,Composure,LongPassing,SprintSpeed,Name,HeadingAccuracy,Penalties,Overall,Jumping,Finishing,Positioning,Crossing,Interceptions,GKPositioning,Acceleration,GKReflexes,Age,ShotPower
9962,49,12,56,33,57,8,27,46,15,6,29,46,72,50,90,13,87,20,67,63,31,89,S. Sawadogo,53,67,65,70,64,63,50,16,13,90,10,24,60
9963,55,71,58,71,62,6,71,57,16,16,90,57,61,75,72,68,72,63,62,63,56,74,E. Zverotić,48,46,65,70,34,64,69,62,14,66,9,30,81
9964,17,67,64,59,65,12,68,68,9,9,82,50,59,49,66,66,80,68,60,71,70,66,A. Figuera,64,55,65,69,22,44,45,74,8,69,7,27,61
9965,59,38,62,37,62,7,46,63,8,13,66,40,67,47,68,32,84,35,66,59,61,85,J. Kusukami,64,48,65,68,56,60,42,24,10,78,10,29,49
9966,44,57,60,83,59,9,78,67,11,7,68,55,61,53,52,65,48,52,63,57,65,57,Tomás Nuninho,66,51,65,40,43,44,43,63,10,48,15,33,61
9967,9,14,61,60,23,64,22,22,66,64,22,14,9,9,37,14,55,8,12,28,36,18,Carlos Henriques,10,14,65,61,9,5,11,7,63,26,66,23,30
9968,63,26,64,65,54,13,49,64,8,6,68,50,61,58,71,34,58,14,64,62,40,89,N. Dumitru,58,53,65,71,63,65,57,30,15,75,10,25,63
9969,40,13,64,79,45,67,38,30,61,64,40,13,25,20,33,22,34,22,30,67,22,36,P. Pentke,30,25,65,67,10,12,23,14,57,38,69,32,30
9970,10,14,66,51,43,66,21,36,60,71,30,17,18,10,49,16,52,14,25,42,37,43,B. Bellot,18,24,65,69,9,16,17,21,59,44,70,26,20
9971,32,64,62,60,54,14,68,68,13,14,65,35,53,40,51,64,58,66,51,59,63,67,S. Gasanov,63,44,65,80,23,54,45,71,8,61,9,23,56
9972,62,22,57,48,56,5,61,57,13,9,74,63,66,47,72,23,75,25,61,54,52,83,C. Andriamahitsinoro,39,48,65,48,58,56,60,26,9,91,6,27,58
9973,65,15,57,86,62,13,56,45,13,9,64,54,66,57,63,19,46,15,61,55,40,79,F. Nouble,60,45,65,54,63,61,61,35,6,77,11,25,72
9974,58,40,61,74,62,15,42,57,12,9,71,69,68,68,76,43,71,36,65,63,44,77,C. Wernitznig,33,53,65,62,58,60,61,41,16,80,15,27,74
9975,24,64,67,85,28,16,63,40,8,12,70,23,24,22,46,64,49,66,40,61,28,53,M. Al Bishi,64,36,65,67,22,24,28,65,13,44,14,30,56
9976,33,65,62,65,44,8,58,52,14,12,86,56,58,39,74,61,76,62,55,56,45,86,D. Björnquist,36,33,65,68,29,45,50,60,10,85,11,28,44
9977,12,11,65,67,24,68,38,26,60,55,42,11,14,13,52,11,43,12,25,53,24,61,F. Kurto,11,15,65,51,13,13,12,20,64,59,67,26,18
9978,56,69,63,74,61,8,87,65,15,15,83,69,59,58,61,67,64,60,65,61,63,56,C. Reilly,55,61,65,60,55,59,61,60,10,70,9,23,76
9979,28,61,67,85,55,12,77,65,11,9,73,29,48,48,52,64,58,58,61,60,62,51,T. Wendel,61,47,65,70,42,26,32,59,11,54,14,28,66
9980,28,70,62,64,42,9,74,52,11,14,70,31,57,40,72,70,68,64,60,41,47,73,I. Chebake,64,44,65,60,35,48,66,53,10,68,11,27,48
9981,27,61,63,91,14,13,63,50,7,7,74,20,35,33,57,65,50,67,40,62,46,34,A. Esposito,62,11,65,59,15,13,12,62,15,46,7,31,41
9982,60,20,62,66,49,13,41,60,12,15,67,57,68,49,69,24,71,22,63,56,39,86,F. Lohkemper,58,58,65,77,59,65,50,27,7,78,13,22,66
9983,60,15,56,71,50,8,48,65,10,13,67,41,62,59,62,11,58,20,65,54,60,72,S. Clémence,68,65,65,74,62,66,63,23,13,67,6,29,58
9984,56,18,51,75,57,12,56,63,12,14,72,52,59,57,77,19,72,18,64,55,52,69,C. Fagan,67,67,65,68,66,64,34,23,7,72,14,28,63
9985,43,66,65,82,50,7,91,59,9,11,67,58,56,50,65,66,61,58,57,58,56,76,L. Burliga,48,53,65,70,60,63,58,72,11,68,8,29,52
9986,59,56,73,79,68,15,36,55,15,13,75,69,64,78,72,55,64,63,62,49,49,76,S. Luna,43,53,65,64,59,60,72,61,11,76,8,29,64
9987,28,68,58,59,37,11,60,57,14,6,66,42,65,30,57,66,65,62,69,60,45,58,G. Pezzella,59,45,65,54,33,57,67,63,7,64,13,19,34
9988,10,14,67,78,37,63,42,36,63,67,26,19,12,16,52,15,23,13,20,39,38,49,L. Bailly,12,22,65,73,14,12,12,20,64,51,64,31,21
9989,43,61,60,78,57,14,69,65,14,13,81,40,59,71,71,65,77,57,66,60,58,78,B. Adjei-Boateng,49,40,65,71,65,67,43,65,8,68,13,23,76
9990,35,68,61,68,68,6,54,69,13,15,75,62,60,43,69,67,70,69,66,69,64,57,N. Poulsen,53,41,65,60,39,57,62,63,11,61,11,23,53
9991,42,65,62,57,68,12,33,64,5,6,71,50,62,52,52,54,68,58,66,60,58,63,K. Londoño,37,45,65,47,58,56,66,66,13,71,7,23,56
9992,63,20,50,60,57,6,31,62,12,12,64,55,70,62,70,20,69,17,68,63,42,78,C. Kammlott,54,60,65,63,68,55,31,23,10,83,9,27,68
9993,47,17,57,72,55,14,30,62,14,13,67,52,63,63,62,38,53,21,63,65,55,71,D. Mendoza,63,60,65,63,67,62,41,33,11,61,6,24,63
9994,45,34,64,73,55,13,43,69,11,9,58,63,69,61,67,27,58,34,67,57,60,62,R. Hayasaka,33,51,65,83,61,59,68,27,13,60,6,31,59
9995,36,65,56,61,49,8,54,54,10,14,73,34,63,33,61,65,67,64,65,56,49,69,J. Husband,54,43,65,60,49,60,62,62,14,70,15,23,34
9996,49,63,64,62,51,9,79,60,15,7,87,62,64,58,74,57,79,53,62,52,59,86,N. Tkalčić,52,44,65,69,41,56,66,51,11,86,9,27,72
9997,50,57,70,72,64,10,69,67,12,16,84,66,61,59,70,57,72,60,62,68,58,67,P. Salomon,56,40,65,73,51,66,48,65,16,67,15,29,70
9998,12,14,60,78,36,65,34,19,65,62,32,12,15,13,39,19,22,13,22,39,15,42,M. Schulze Niehues,18,22,65,50,11,14,14,28,65,38,65,28,42
9999,34,66,62,74,52,10,51,62,13,13,62,38,35,26,54,70,51,60,54,49,64,66,M. Friedrich,65,37,65,68,29,29,42,63,15,54,14,21,45
10000,11,20,59,62,66,66,17,25,60,62,36,14,13,18,37,17,50,16,19,22,18,44,A. Al Enezi,21,23,65,50,12,12,13,21,68,48,67,26,16
10001,35,60,53,70,28,9,71,55,14,11,53,28,47,55,60,65,60,66,60,65,59,55,P. Hatzidiakos,64,40,65,76,20,26,46,62,11,65,9,20,65
10002,21,17,62,55,37,57,17,11,70,62,13,12,16,18,28,18,25,16,15,37,14,19,Peter Abradanel,20,15,65,26,15,15,21,12,75,14,55,29,22
10003,64,62,54,57,62,8,64,70,9,9,65,65,65,61,55,66,69,66,68,66,67,63,J. Makengo,60,54,65,61,61,58,66,53,8,65,9,19,66
10004,25,65,58,75,39,6,76,51,11,15,74,29,61,24,71,67,53,63,60,56,41,81,Z. Gordon,53,42,65,71,31,46,59,59,10,77,9,24,41
10005,50,55,65,60,63,7,74,63,13,6,91,55,58,61,69,57,74,57,63,61,59,71,A. Dyer,58,48,65,62,62,69,56,57,11,65,11,27,54
10006,57,52,66,72,61,10,76,65,7,14,91,55,61,59,64,54,59,45,63,62,63,69,C. Gustafsson,48,55,65,71,56,66,57,55,16,66,15,30,64
10007,13,24,72,67,49,60,44,24,62,67,33,12,12,15,58,20,56,20,13,36,56,34,T. Acar,17,22,65,79,11,12,17,22,51,37,78,31,10
10008,24,67,66,76,67,8,72,56,11,15,55,53,61,35,59,71,65,64,68,60,66,69,B. Schenkeveld,55,56,65,60,34,60,54,65,16,67,9,25,48
10009,14,14,61,55,21,65,22,24,63,63,28,13,18,16,46,13,43,13,20,25,24,37,N. Körber,17,15,65,63,11,12,13,14,63,33,67,20,20
10010,13,64,59,81,13,10,57,44,6,14,64,16,38,11,56,66,65,66,46,59,38,70,E. Lancini,64,18,65,72,14,20,11,65,8,64,8,23,26
10011,24,65,53,80,34,12,80,46,13,13,72,24,34,24,40,67,50,62,48,52,36,36,M. Devlin,63,37,65,75,23,25,28,59,7,50,13,23,41
10012,53,16,56,67,65,9,56+1,64,16,13,74,36,65,58,82,17,73-1,33,64,55,53,87,P. Pawlett,42,51,65,77,56,61,64,24,16,83,8,26,62
10013,46,41,59,64,61,7,56,60,16,12,61,60,68,51,72,49,60,49,70,56,55,70,Alvaro Rey,41,52,65,70,52,62,70,49,15,70,9,27,56
10014,33,66,53,75,30,14,69,62,16,9,73,29,31,27,47,70,38,64,37,59,55,54,P. Cissé,61,38,65,59,23,29,27,64,15,64,13,21,44
10015,57,33,62,42,47,7,36,60,11,6,56,49,71,51,72,35,73,29,68,56,53,83,Josan,46,61,65,71,57,52,65,24,12,81,12,27,68
10016,9,13,63,61,30,64,30,26,62,65,35,10,10,19,24,13,21,9,24,27,26,31,P. Dahlberg,11,12,65,37,5,7,11,6,65,25,67,18,20
10017,38,50,58,67,55,15,53,63,15,10,71,58,68,45,71,55,82,42,67,64,52,77,M. Kennedy,49,63,65,73,50,54,64,47,15,80,10,22,63
10018,61,36,52,59,63,11,47,61,7,14,80,69,63,64,90,42,75,34,61,56,54,87,N. Fitzgerald,43,56,65,68,67,61,56,41,12,85,14,25,61
10019,37,55,49,73,68,13,72,72,11,14,67,47,54+8,60,52,63+4,62,48,61+2,50,67+4,61,Yeray,53,50,65,50,58+7,63,42,62,10,57,7,29,66
10020,66,20,64,72,58,11,35,67,15,14,60,51,70,55,67,18,66,19,67,60,45,67,L. Görtler,58,51,65,62,63,65,57,17,13,67,14,23,61
10021,25,68,74,81,59,1,78,67,1,1,86,39,56,58,70,66,74,48,65,63,65,58,S. Dawson,46,55,65,68,33,58,55,60,1,62,1,31,65
10022,15,20,65,64,34,63,33,29,66,53,28,12,24,15,58,22,59,17,33,47,35,50,E. Alfonso,25,34,65,69,17,18,13,26,64,50,65,29,46
10023,62,25,68,57,47,10,26,61,10,10,77,56,72,61,81,27,79,45,62,71,41,69,K. Larsen,53,31,65,55,61,64,63,33,8,77,8,25,66
10024,55,57,67,54,65,12,61,61,9,14,67,60,65,60,72,63,66,55,63,63,59,62,Jo Young Cheol,54,61,65,63,59,65,60,65,15,70,12,28,66
10025,29,43,71,61,68,16,32,67,7,9,72,63,63,58,73,45,71,36,66,65,59,67,D. Mariani,41,41,65,72,52,74,63,45,10,72,13,26,66
10026,33,20,57,75,51,10,64,61,8,9,73,32,62,51,76,19,79,14,61,65,36,74,Jin Seong Wook,68,62,65,66,65,69,48,12,7,73,9,23,58
10027,27,65,57,72,34,14,65,62,9,11,68,28,47,19,45,64,47,63,53,55,57,76,R. Marquez,63,34,65,81,17,27,22,61,7,75,7,25,34
10028,64,26,67,61,60,9,65,64,11,13,67,62,62,59,76,31,73,25,64,65,54,65,S. Akasaki,62,69,65,68,60,72,52,21,10,62,13,25,68
10029,13,14,65,55,38,69,25,23,63,59,29,32,20,16,40,10,40,17,23,35,24,34,Soriano,20,28,65,55,14,12,13,16,58,34,69,19,31
10030,34,56,58,86,37,10,77,48,14,12,66,37,43,19,48,64,49,65,39,51,46,64,A. Khalaf,66,37,65,68,23,33,33,55,5,59,6,25,55
10031,39,64,56,67,33,7,65,62,16,13,65,31,55,38,58,64,67,63,63,45,60,74,A. García,64,43,65,68,37,46,63,63,11,73,12,25,52
10032,59,21,57,62,54,12,49,50,12,8,69,42,65,56,81,31,71,23,66,55,35,81,D. Calvert-Lewin,52,54,65,73,69,63,46,34,7,79,11,20,65
10033,30,67,61,52,50,6,59,62,12,14,72,38,61,30,80,68,76,48,61,55,55,74,S. Alakouch,40,30,65,52,23,61,59,65,11,74,8,18,35
10034,21,55,62,76,34,11,79,49,12,14,50,29,37,32,45,60,52,65,44,57,53,56,O. Pehrsson,62,31,65,78,35,35,30,67,10,52,7,29,38
10035,35,62,58,83,49,10,72,65,13,9,72,43,57,46,33,67,56,65,61,47,62,44,J. Leudo,73,50,65,80,35,43,27,57,14,50,10,23,54
10036,57,64,65,60,67,16,63,65,13,8,66,66,56,50,61,67,71,65,63,64,63,64,J. Brison,63,38,65,67,46,61,63,64,15,60,11,34,57
10037,14,15,56,28,31,65,21,17,62,66,33,16,14,13,31,18,58,17,25,28,18,39,G. Marinelli,21,18,65,61,15,17,12,23,65,30,67,28,12
10038,7,19,60,74,39,64,25,23,65,60,33,12,16,12,36,11,50,15,18,21,16,43,P. Wiegers,16,27,65,70,11,11,12,18,61,47,69,27,19
10039,25,74,65,44,39,14,59,45,9,9,59,46,54,32,74,71,78,58,49,44,43,84,I. Escobar,42,43,65,91,27,43,59,60,6,83,6,21,34
10040,43,59,67,66,65,16,70,65,16,12,82,58,58,49,72,61,72,56,63,68,65,64,J. Mårtensson,53,52,65,74,46,55,56,67,10,60,8,28,47
10041,16,65,64,66,41,9,62,58,7,16,70,23,52,36,80,65,63,61,58,42,57,77,K. Ntlhe,60,23,65,82,29,35,58,63,12,77,15,23,50
10042,61,25,58,77,55,15,46,60,14,9,82,63,65,62,72,33,47,26,64,59,51,76,L. Grozurek,61,56,65,71,63,57,62,25,15,74,7,25,64
10043,17,19,54,76,25,65,16,21,61,65,21,17,19,14,33,15,29,14,20,28,22,48,W. Mosquera,17,21,65,51,13,20,18,17,63,46,71,32,24
10044,43,47,60,34,65,15,55,69,6,7,64,63,66,54,73,49,85,30,65,64,59,63,T. Endoh,49,49,65,54,54,57,64,45,8,70,12,23,55
10045,13,64,59,77,48,7,64,55,10,9,72,19,28,18,64,68,58,57,48,58,38,50,R. McArdle,67,28,65,87,12,25,38,62,10,58,9,30,51
10046,58,32,57,73,65,7,73,69,5,8,75,58,64,62,61,29,73,35,65,53,64,64,Jang Seong Jae,56,57,65,64,60,65,62,39,9,65,7,21,63
10047,60,30,58,72,50,13,61,51,10,5,68,33,65,52,63,28,68,26,60,53,46,66,V. Ilyin,70,63,65,71,68,66,36,32,8,65,12,23,63
10048,57,42,65,54,71,16,55,71,15,16,66,70,68,56,74,47,77,44,67,63,63,59,L. Gil,55,57,65,34,55,62,50,39,14,72,16,23,54
10049,51,25,68,72,45,8,56,53,6,13,70,50,58,54,80,31,82,27,60,66,43,84,K. Appiah,51,58,65,68,64,70,55,40,10,86,6,26,58
10050,17,17,69,77,31,64,22,28,58,65,38,12,15,19,34,16,35,13,22,55,18,48,A. Filtsov,13,24,65,60,17,19,19,22,65,42,67,27,21
10051,61,32,58,59,65,7,45,64,8,13,54,68,70,46,78,40,74,29,68,54,49,66,B. Kluft,44,54,65,61,55,62,61,23,11,76,8,27,69
10052,51,28,64,68,52,8,64,65,11,10,70,68,70,64,73,32,66,30,66,67,50,74,Ary Papel,59,48,65,57,60,61,56,32,8,78,7,23,70
10053,45,58,60,64,55,8,52,57,9,12,67,54,70,52,80,61,77,49,65,65,55,78,J. Clarke,47,36,65,54,58,60,60,68,14,84,7,22,55
10054,65,40,63,65,62,8,50,52,12,12,72,67,65,70,74,37,61,45,64,64,50,80,D. Valoyes,49,62,65,56,68,65,58,38,11,77,7,20,72
10055,34,59,62,74,58,9,73,66,14,11,86,41,53,34,64,63,62,43,56,63,64,63,R. Preißinger,51,48,65,62,33,34,45,74,9,65,12,20,58
10056,41,57,64,76,56,16,68,64,12,10,71,52,62,23,80,66,80,65,62,52,57,74,Lee Kyu Ro,58,50,65,78,22,65,65,65,15,64,8,28,39
10057,60,62,64,68,59,10,65,60,12,9,74,65,65,60,72,65,72,60,63,63,57,72,A. Uludağ,57,55,65,63,55,60,61,64,10,74,8,26,72
10058,30,67,61,71,54,6,46,59,10,9,61,29,47,23,58,66,63,65,52,64,56,61,D. Bronn,68,37,65,65,21,26,53,69,7,66,9,22,39
10059,60,19,61,73,58,13,33,60,14,10,73,58,66,72,69,19,67,13,65,55,50,69,E. Sarraj,57,67,65,80,70,69,55,15,11,69,15,27,68
10060,44,60,57,80,44,8,66,53,10,14,65,35,43,46,58,62,57,62,56,52,57,73,N. Sonko Sundberg,64,39,65,75,41,33,34,61,11,66,7,21,55
10061,55,53-3,60-5,70,63,8,70,64,14,16,68,68,57,64,62+1,64-1,51,64,62,57,62,57,S. Mattila,51,62,65,74,53-2,57,63,64,10,60-2,8,27,72
10062,55,59,65,65,67,15,59,66,8,10,76,53,61,61,73,59,71,47,65,64,67,73,F. Paghera,49,51,65,50,38,56,55,61,14,74,10,25,59
10063,55,61,65,77,47,16,72,63,9,10,82,43,58,52,51,65,46,54,60,65,54,72,T. Bertels,67,60,65,53,51,56,68,58,10,66,15,30,71
10064,23,16,58,66,11,72,19,24,62,67,42,11,16,18,65,11,60,14,24,27,28,61,Dani Sotres,22,29,65,83,19,15,16,23,51,56,73,24,49
10065,54,40,57,59,65,7,43,64,7,13,86,63,66,69,56,51,61,34,68,58,61,68,S. Emmanuello,41,54,65,80,36,67,39,61,6,54,8,23,69
10066,18,19,53,70,13,66,24,29,60,61,33,19,17,19,45,17,56,15,18,23,19,48,T. Knoflach,21,25,65,62,20,14,13,20,65,46,71,23,23
10067,25,63,65,79,58,16,64,65,14,13,65,54,66,29,65,68,58,67,64,65,59,66,R. Allen,56,32,65,67,35,64,63,59,8,61,14,27,42
10068,34,70,63,71,41,14,61,61,7,9,59,48,58,33,59,65,68,62,63,49,54,68,R. Barrios,53,45,65,56,30,58,60,64,9,71,14,24,36
10069,55,37,53,47,54,9,56,54,7,8,71,47,71,53,89,47,85,45,70,53,40,89,T. Nguen,38,51,65,69,56,58,59,45,8,91,9,23,72
10070,25,63,62,76,31,12,63,50,10,7,67,24,25,17,61,64,55,65,49,44,32,59,G. Diaz,65,39,65,81,22,21,29,59,10,55,14,21,36
10071,41,14,57,27,66,10,32,62,16,16,53,68,72,70,70,43,48,15,72,54,54,70,F. Del Sole,33,41,65,47,62,61,46,47,7,67,11,19,60
10072,60,13,62,59,47,8,28,58,15,12,60,45,63,63,56,15,58,14,65,48,35,62,J. Nietfeld,62,61,65,71,70,64,39,11,14,61,5,23,65
10073,63,21,59,43,60,16,58,62,12,7,52,66,70,66,75,16,78,22,69,58,52,66,O. Aydoğan,48,60,65,58,63,54,60,27,8,68,8,20,67
10074,13,13,60,72,40,66,24,30,61,66,38,15,12,13,34,12,36,12,22,25,22,45,Assis,9,13,65,41,13,14,12,12,63,42,68,27,24
10075,67,18,70,28,51,8,32,59,8,8,55,55,69,56,77,12,87,15,65,53,34,81,Jesús Alfaro,51,47,65,47,57,62,50,23,9,85,8,26,49
10076,55,62,57,81,46,6,70,52,9,9,77,55,44,44,44,65,51,61,46,60,61,58,Y. Igawa,55,44,65,82,35,35,55,66,8,37,12,34,55
10077,45,59,60,50,56,16,60,66,12,12,70,71,70,49,90,54,85,45,67,57,58,66,S. Tekerci,57,59,65,57,48,59,61,47,16,81,12,23,69
10078,24,65,52,80,40,15,62,52,14,15,69,29,40,25,53,66,56,64,50,48,46,59,C. Dunkley,70,34,65,74,32,60,26,56,12,55,11,25,41
10079,18,19,65,56,28,66,23,25,64,55,38,20,13,20,38,11,47,14,19,22,16,42,C. Vargas,14,21,65,73,19,12,16,20,64,45,63,27,18
10080,54,66,60,70,32,9,72,66,9,16,70,65,49,43,60,64,68,66,65,63,60,63,C. Wingert,61,49,65,72,42,60,57,64,9,60,14,35,56
10081,56,27,58,46,55,14,29,48,11,8,80,46,66,45,85,24,68,20,67,44,51,91,J. Hinestroza,40,65,65,83,63,55,52,26,12,91,13,21,69
10082,48,40,53,59,52,9,70,62,11,6,70,49,67,50,65,44,65,22,68,56,54,79,F. Børsting,45,53,65,57,60,59,60,22,15,75,7,22,68
10083,48,60,65,59,66,9,76,68,12,15,75,59,67,50,74,59,80,52,67,64,64,67,J. Cullen,50,58,65,58,42,55,51,50,11,76,9,21,52
10084,45,60,63,60,59,10,70,62,7,12,64,66,58,55,68,63,71,56-5,63,56,65,77+7,M. Schröter,53,50,65,59,59,58,67,61,6,86+7,12,21,51
10085,60,30,60,38,60,9,40,60,13,11,83,70,65,56,82,29,90,27,62,61,47,78,G. Omae,65,74,65,76,71,63,60,28,15,77,12,27,63
10086,26,61,66,85,61,13,67,72,9,15,53,39,58,71,41,67,39,62,65,75,71,48,J. Valencia,61,43,65,48,26,56,58,61,12,46,7,35,76
10087,45,20,57,76,49,12,34,55,11,9,78,41,65,58,73,17,58,11,58,66,45,77,B. Johnsen,75,66,65,73,65,60,44,18,7,85,14,25,56
10088,63,55,53,56,46,7,51,62,5,15,63,48,73,61,80,60,66,54,65,58,46,82,F. Selemani,42,56,65,44,63,51,65,39,10,85,5,23,62
10089,6,13,59,68,44,63,24,19,65,62,22,14,8,6,38,12,39,6,15,26,16,31,T. Hayashi,11,17,65,55,5,4,12,10,66,25,66,34,18
10090,45,20,47,37,65,12,30,59,9,11,70,66,64,36,75,27,84,26,62,59,45,77,I. Petryak,33,53,65,41,64,68,70,19,14,79,8,23,51
10091,55,20,56,75,57,11,59,65,11,9,69,52,66,53,72,26,68,22,67,58,44,69,G. Gope-Fenepej,74,62,65,73,65,62,61,17,11,74,11,28,60
10092,65,35,70,33,62,8,50,62,10,13,68,58,61,68,75,33,79,32,64,63,55,78,D. Serna,42,62,65,54,62,65,55,34,16,77,7,23,66
10093,54,29,51,58,56,6,40,61,8,9,65,60,72,54,74,26,73,20,66,59,57,78,C. Tabó,41,50,65,66,56,63,58,23,9,77,14,23,57
10094,26,61,62,83,34,14,77,48,14,15,68,18,39,16,58,66,58,62,43,48,27,72,K. Ford,57,38,65,74,29,27,25,62,14,67,10,21,30
10095,33,61,54,77,53,13,79,51,15,13,68,50,55,54,70,64,62,63,55,55,49,70,G. Gunning,69,44,65,79,39,44,59,55,12,68,9,26,61
10096,33,61,60,70,53,6,66,73,11,10,60,47,52,44,59,67,66,55,64,65,68,40,K. Morisaki,55,45,65,67,38,44,46,64,8,36,6,36,50
10097,59,25,61,78,56,5,65,56,10,6,61,39,55,60,54,22,53,23,63,55,29,67,F. Ortíz,67,64,65,65,65,65,34,17,14,63,13,24,65
10098,11,11,57,61,42,66,22,19,63,61,39,12,11,11,37,12,59,11,19,12,22,47,J. Steer,12,41,65,56,11,16,11,22,62,53,69,24,22
10099,58,30,51,63,62,12,46,63,14,12,67,65,65,66,78,27,62,25,67,58,62,76,M. Schmerböck,48,46,65,62,54,62,61,42,8,77,6,23,65
10100,54,18,60,78,59,7,63,55,8,15,54,36,58,54,66,24,56,20,58,60,32,82,J. Hamilton,65,60,65,79,63,66,28,25,14,77,7,21,65
10101,61,20,64,71,58,14,40,62,16,12,67,46,60,55,58,22,63,23,65,67,33,75,C. Woodrow,62,65,65,65,63,62,38,24,12,73,15,22,64
10102,31,57,70,74,55,14,81,63,9,12,75,62,61,62,64,63,69,62,62,62,59,74,D. Georgievski,56,45,65,66,54,58,60,64,11,71,16,29,62
10103,36,66,62,70,56,12,78,65,13,10,72,41,61,46,67,71,63,64,64,62,62,64,Augusto,52,41,65,57,44,59,54,63,9,71,7,29,29
10104,54,30,60,45,52,7,32,63,11,14,69,53,68,52,84,33,88,29,62,63,57,78,B. Garnica,44,58,65,42,66,54,62,34,15,77,7,21,74
10105,21,60,64,68,28,8,80,54,11,11,67,27,42,38,66,61,62,66,52,62,48,64,Park Dong Jin,63,31,65,66,26,35,48,63,8,67,14,22,46
10106,52,68,63,68,70,11,66,67,6,7,70,42,58,42,71,68,71,67,62,60,62,42,P. Tomasik,55,50,65,53,42,57,68,62,15,71,14,29,46
10107,25,72,55,62,24,10,70,63,18,12,65,18,18,48,43,75,56,68,38,56,48,45,Lúcio Corteijo,49,50,65,67,17,21,45,63,17,49,12,25,51
10108,47,23,55,75,57,11,65,52,14,14,54,61,74,50,76,29,76,18,67,63,43,87,M. Omoh,41,45,65,59,54,53,62,27,13,93,8,25,58
10109,30,63,59,83,31,7,69,54,10,12,65,35,45,32,58,65,44,62,42,62,53,69,T. Archibald-Henville,64,47,65,67,29,39,28,58,15,60,15,28,37
10110,42,17,61,77,54,8,59,52,13,16,69,33,59,47,69,21,58,18,64,62,25,73,S. Okoli,58,57,65,65,67,65,21,21,16,80,12,24,65
10111,6,11,62,49,52,74,28,22,58,75,26,10,9,6,36,11,41,5,12,21,15,23,A. Keita,13,18,65,58,6,5,10,10,55,20,69,30,23
10112,5,15,54,68,45,68,24,16,64,55,21,13,13,8,34,15,24,5,12,35,24,26,G. Kobel,13,12,65,34,6,7,13,14,63,26,66,19,21
10113,22,64,55,85,40,14,60,56,7,11,75,23,45,45,76,67,47,66,56,52,54,61,M. Fitzgerald,61,33,65,47,37,41,51,58,15,63,7,28,51
10114,43,55,60,73,56,9,55,60,14,13,79,51,66,63,87,60,76,60,65,58,58,86,F. Darwish,56,47,65,80,56,58,62,61,15,84,15,25,60
10115,16,13,60,67,28,65,17,26,64,68,23,16,13,11,70,15,48,11,25,36,33,44,Ham Seok Min,15,16,65,55,19,11,18,18,65,42,65,23,16
10116,43,44,65,54,71,7,65,75,12,13,36,55,65,46,70,41,76,39,68,57,72,64,S. Colombatto,51,52,65,58,48,48,58,68,12,69,10,20,51
10117,60,26,63,80,36,7,53,50,10,10,53,32,61,55,71,28,63,23,65,63,29,76,S. Sané,63,61,65,62,63,57,30,23,11,70,7,24,68
10118,35,65,61,70,41,15,59,68,7,10,68,39,47,40,59,66,55,64,62,59,61,61,J. Tverskov,62,39,65,70,43,34,37,60,10,51,13,24,49
10119,9,12,67,59,27,61,21,27,64,72,28,14,13,8,29,12,48,5,17,30,17,40,M. Solís,13,15,65,62,5,8,10,6,66,26,62,34,21
10120,26,65,47,83,36,8,77,53,14,7,67,39,40,30,56,68,38,59,44,54,46,55,R. Sweeney,63,32,65,67,32,28,31,63,10,53,9,20,46
10121,34,64,57,74,43,12,64,57,11,15,52,30,38,29,40,70,50,65,40,66,49,51,G. Amiot,63,41,65,59,21,30,42,62,16,49,15,22,37
10122,55,62,72,82,65,4,76,70,10,12,82,54,51,55,57,67,37,43,60,65,64,61,M. Troiano,66,71,65,71,39,53,48,71,6,64,13,32,70
10123,6,12,59,53,36,71,17,15,63,57,27,13,8,5,39,10,41,8,10,36,26,33,G. Marchegiani,14,15,65,62,5,5,10,14,62,29,64,21,24
10124,36,63,64,75,34,10,77,40,14,15,79,26,35,42,57,64,68,65,36,59,45,78,F. Escobar,64,51,65,71,28,38,39,66,9,75,11,22,50
10125,40,64,60,67,33,11,68,61,8,15,56,43,44,25,62,64,56,64,52,49,51,72,E. Palmer-Brown,64,39,65,77,21,38,47,60,13,71,9,20,48
10126,59,14,66,57,66,10,36,65,10,7,71,62,68,57,82,19,73,18,67,65,57,74,M. Madri,49,57,65,73,64,67,62,17,9,76,6,27,62
10127,18,15,54,60,18,66,32,27,64,58,33,15,12,13,38,13,42,11,14,28,16,34,J. McCarthy,17,18,65,55,17,19,17,19,63,35,68,24,22
10128,35,68,56,62,53,13,55,63,12,7,58,60,53,35,73,69,62,66,67,66,60,71,T. Dekker,53,32,65,62,22,43,63,61,14,76,8,19,35
10129,63,65,62,76,65,14,76,58,16,8,65,55,35,54,83,64,80,63,61,62,53,88,Park Won Jae,49,47,65,79,24,52,59,62,13,65,16,33,47
10130,44,17,62,59,49,12,31,63,7,15,64,54,68,55,75,20,65,21,67,60,37,87,E. Boldewijn,41,65,65,67,59,61,63,23,14,80,9,24,63
10131,34,57,59,75,55,7,76,67,9,8,73,46,53,40,61,58,50,60,64,63,65,56,F. Dagerstål,56,37,65,79,37,36,55,63,15,61,13,20,65
